kode_prov,nama_prov,jenis_pdrb,kode_komp,nama_komp,nilai_jt
82,Maluku Utara,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",3744448.114333367
82,Maluku Utara,PRODUKSI,I-34,Angkutan Rel ,0
82,Maluku Utara,PRODUKSI,I-35,Angkutan Darat,966727.4106714273
82,Maluku Utara,PRODUKSI,I-36,Angkutan Laut ,494146.807627308
82,Maluku Utara,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,328982.3095320505
82,Maluku Utara,PRODUKSI,I-38,Angkutan Udara,1005335.5281386811
82,Maluku Utara,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",158336.73165276897
82,Maluku Utara,PRODUKSI,I-40,Penyediaan Akomodasi ,142957.34344563071
82,Maluku Utara,PRODUKSI,I-41,Penyediaan Makan Minum,311077.1941376365
82,Maluku Utara,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,1188746.3673244612
82,Maluku Utara,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,880964.0555937754
82,Maluku Utara,PRODUKSI,I-44,Asuransi dan Dana Pensiun,65539.24028747583
82,Maluku Utara,PRODUKSI,I-45,Jasa Keuangan Lainnya,215955.03604750815
82,Maluku Utara,PRODUKSI,I-46,Jasa Penunjang Keuangan,1643.488388462388
82,Maluku Utara,PRODUKSI,I-47,Real Estate,1364724.5730316658
82,Maluku Utara,PRODUKSI,I-48,Jasa Perusahaan,198663.86526679358
82,Maluku Utara,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",3574652.946706903
82,Maluku Utara,PRODUKSI,I-50,Jasa Pendidikan,1816060.7735301931
82,Maluku Utara,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,536734.8442891489
82,Maluku Utara,PRODUKSI,I-52,Jasa Lainnya,865522.9673587683
91,Papua Barat,PRODUKSI,I-01,Pertanian Tanaman Pangan ,260229.8229753579
91,Papua Barat,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",315216.1785012526
91,Papua Barat,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,1177446.1898977265
91,Papua Barat,PRODUKSI,I-04,Peternakan ,515562.6333402638
91,Papua Barat,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,30548.009289325408
91,Papua Barat,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,1064061.8632687018
91,Papua Barat,PRODUKSI,I-07,Perikanan ,3126753.1318529607
91,Papua Barat,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",15423817.040222002
91,Papua Barat,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
91,Papua Barat,PRODUKSI,I-10,Pertambangan Bijih Logam,1325.1191653255848
91,Papua Barat,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,839234.7315341652
91,Papua Barat,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,12911207.202753615
91,Papua Barat,PRODUKSI,I-13,Industri Makanan dan Minuman ,1019496.0136973851
91,Papua Barat,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
91,Papua Barat,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,4005.6318457896077
91,Papua Barat,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",25653.473876823024
91,Papua Barat,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",681270.8310234637
91,Papua Barat,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",24368.17605376615
91,Papua Barat,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",2097.6178471919234
91,Papua Barat,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",1322.8033897968012
91,Papua Barat,PRODUKSI,I-21,Industri Barang Galian bukan Logam,74836.58880682394
91,Papua Barat,PRODUKSI,I-22,Industri Logam Dasar ,0
91,Papua Barat,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",24940.38201057186
91,Papua Barat,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,0
91,Papua Barat,PRODUKSI,I-25,Industri Alat Angkutan,25379.94261596772
91,Papua Barat,PRODUKSI,I-26,Industri Furnitur,79050.70514670061
91,Papua Barat,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",88876.85008536004
91,Papua Barat,PRODUKSI,I-28,Ketenagalistrikan ,232453.0567544354
91,Papua Barat,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,2975.6226486197547
91,Papua Barat,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",130602.9722745553
91,Papua Barat,PRODUKSI,I-31,Konstruksi,7086501.390796295
91,Papua Barat,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",620988.4250920628
91,Papua Barat,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",4362426.881846044
91,Papua Barat,PRODUKSI,I-34,Angkutan Rel ,0
91,Papua Barat,PRODUKSI,I-35,Angkutan Darat,1092105.1660023013
91,Papua Barat,PRODUKSI,I-36,Angkutan Laut ,333123.12615030387
91,Papua Barat,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,36417.30782665172
91,Papua Barat,PRODUKSI,I-38,Angkutan Udara,1766957.9113971568
91,Papua Barat,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",186794.52246557802
91,Papua Barat,PRODUKSI,I-40,Penyediaan Akomodasi ,275124.0379013538
91,Papua Barat,PRODUKSI,I-41,Penyediaan Makan Minum,633491.7330769779
91,Papua Barat,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,1426350.6835413752
91,Papua Barat,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,1031852.431353497
91,Papua Barat,PRODUKSI,I-44,Asuransi dan Dana Pensiun,132366.73687601998
91,Papua Barat,PRODUKSI,I-45,Jasa Keuangan Lainnya,117153.14235837372
91,Papua Barat,PRODUKSI,I-46,Jasa Penunjang Keuangan,14915.357021820453
91,Papua Barat,PRODUKSI,I-47,Real Estate,1923318.4138770315
91,Papua Barat,PRODUKSI,I-48,Jasa Perusahaan,657080.2358390221
91,Papua Barat,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",5323353.985196669
91,Papua Barat,PRODUKSI,I-50,Jasa Pendidikan,1629207.238164564
91,Papua Barat,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,567062.2663389774
91,Papua Barat,PRODUKSI,I-52,Jasa Lainnya,563141.5706665303
94,Papua,PRODUKSI,I-01,Pertanian Tanaman Pangan ,3723271.4521032586
94,Papua,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",1201722.3670833823
94,Papua,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,2083113.646919313
94,Papua,PRODUKSI,I-04,Peternakan ,2467744.3952748715
94,Papua,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,148432.30819505226
94,Papua,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,1514925.7056391386
94,Papua,PRODUKSI,I-07,Perikanan ,6441562.356630091
94,Papua,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",0
94,Papua,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
94,Papua,PRODUKSI,I-10,Pertambangan Bijih Logam,37552187.40534397
94,Papua,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,2626113.215341678
94,Papua,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
94,Papua,PRODUKSI,I-13,Industri Makanan dan Minuman ,1153324.4451808063
94,Papua,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
94,Papua,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,93291.24303797197
94,Papua,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",4708.539994810776
94,Papua,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",999292.7670128156
94,Papua,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",63196.02102807642
94,Papua,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",2831.640786279091
94,Papua,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",2887.550380042127
94,Papua,PRODUKSI,I-21,Industri Barang Galian bukan Logam,54258.553751379484
94,Papua,PRODUKSI,I-22,Industri Logam Dasar ,0
94,Papua,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",11911.077856449201
94,Papua,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,0
94,Papua,PRODUKSI,I-25,Industri Alat Angkutan,30461.23039519081
94,Papua,PRODUKSI,I-26,Industri Furnitur,390758.2703224641
94,Papua,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",94548.43595388303
94,Papua,PRODUKSI,I-28,Ketenagalistrikan ,259721.23086127968
94,Papua,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,3754.4872309033
94,Papua,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",106157.15844579418
94,Papua,PRODUKSI,I-31,Konstruksi,17588755.0727339
94,Papua,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",2216173.042305711
94,Papua,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",11874484.329060176
94,Papua,PRODUKSI,I-34,Angkutan Rel ,0
94,Papua,PRODUKSI,I-35,Angkutan Darat,4497381.455535644
94,Papua,PRODUKSI,I-36,Angkutan Laut ,1107069.7399759488
94,Papua,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,307002.11104476394
94,Papua,PRODUKSI,I-38,Angkutan Udara,4864903.977877921
94,Papua,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",1725546.9462913326
94,Papua,PRODUKSI,I-40,Penyediaan Akomodasi ,834558.3014915131
94,Papua,PRODUKSI,I-41,Penyediaan Makan Minum,591607.8570104055
94,Papua,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,4958502.007851386
94,Papua,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,2409831.3806110164
94,Papua,PRODUKSI,I-44,Asuransi dan Dana Pensiun,270888.27035163797
94,Papua,PRODUKSI,I-45,Jasa Keuangan Lainnya,342487.834341035
94,Papua,PRODUKSI,I-46,Jasa Penunjang Keuangan,4247.412661868993
94,Papua,PRODUKSI,I-47,Real Estate,6224853.149625064
94,Papua,PRODUKSI,I-48,Jasa Perusahaan,1968670.9306575041
94,Papua,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",14775106.184411857
94,Papua,PRODUKSI,I-50,Jasa Pendidikan,4094046.5345734316
94,Papua,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,1838407.9133637596
94,Papua,PRODUKSI,I-52,Jasa Lainnya,2839379.4995557675
11,Aceh,PENGELUARAN,3011,Konsumsi Rumah Tangga,89035068.47291106
11,Aceh,PENGELUARAN,3012,Konsumsi LNPRT,2739831.0955639966
11,Aceh,PENGELUARAN,3020,Konsumsi Pemerintah,33109172.99821771
11,Aceh,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,52792100.36150983
11,Aceh,PENGELUARAN,3041,Perubahan Inventori,2852765.1882345285
12,Sumatera Utara,PENGELUARAN,3011,Konsumsi Rumah Tangga,323491573.96518517
12,Sumatera Utara,PENGELUARAN,3012,Konsumsi LNPRT,5624161.5342576485
12,Sumatera Utara,PENGELUARAN,3020,Konsumsi Pemerintah,45994579.191008635
12,Sumatera Utara,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,193836665.5735419
12,Sumatera Utara,PENGELUARAN,3041,Perubahan Inventori,10192798.016131248
13,Sumatera Barat,PENGELUARAN,3011,Konsumsi Rumah Tangga,121006705.08872196
13,Sumatera Barat,PENGELUARAN,3012,Konsumsi LNPRT,2152153.7937859977
13,Sumatera Barat,PENGELUARAN,3020,Konsumsi Pemerintah,23018868.81344589
13,Sumatera Barat,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,65038192.456840895
13,Sumatera Barat,PENGELUARAN,3041,Perubahan Inventori,188109.1499767046
14,Riau,PENGELUARAN,3011,Konsumsi Rumah Tangga,198771775.69270843
14,Riau,PENGELUARAN,3012,Konsumsi LNPRT,3093165.671270998
14,Riau,PENGELUARAN,3020,Konsumsi Pemerintah,24578184.539924882
14,Riau,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,149793354.492234
14,Riau,PENGELUARAN,3041,Perubahan Inventori,152260.74288789072
15,Jambi,PENGELUARAN,3011,Konsumsi Rumah Tangga,73906665.22788215
15,Jambi,PENGELUARAN,3012,Konsumsi LNPRT,889788.715465001
15,Jambi,PENGELUARAN,3020,Konsumsi Pemerintah,14090214.62290499
15,Jambi,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,45824689.23163495
15,Jambi,PENGELUARAN,3041,Perubahan Inventori,-272873.70216740604
16,Sumatera Selatan,PENGELUARAN,3011,Konsumsi Rumah Tangga,224008677.14842367
16,Sumatera Selatan,PENGELUARAN,3012,Konsumsi LNPRT,5319992.083811002
16,Sumatera Selatan,PENGELUARAN,3020,Konsumsi Pemerintah,27080970.729893055
16,Sumatera Selatan,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,138939057.48359537
16,Sumatera Selatan,PENGELUARAN,3041,Perubahan Inventori,-2954444.9813967533
17,Bengkulu,PENGELUARAN,3011,Konsumsi Rumah Tangga,38001987.37235509
17,Bengkulu,PENGELUARAN,3012,Konsumsi LNPRT,1294674.8581219998
17,Bengkulu,PENGELUARAN,3020,Konsumsi Pemerintah,10594432.82816951
17,Bengkulu,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,21422201.608083002
17,Bengkulu,PENGELUARAN,3041,Perubahan Inventori,797258.6331648281
18,Lampung,PENGELUARAN,3011,Konsumsi Rumah Tangga,157660004.3979832
18,Lampung,PENGELUARAN,3012,Konsumsi LNPRT,3730052.2455789912
18,Lampung,PENGELUARAN,3020,Konsumsi Pemerintah,23496491.07889963
18,Lampung,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,85500400.29390626
18,Lampung,PENGELUARAN,3041,Perubahan Inventori,2267359.772524655
19,Kep. Bangka Belitung,PENGELUARAN,3011,Konsumsi Rumah Tangga,35254244.55522697
19,Kep. Bangka Belitung,PENGELUARAN,3012,Konsumsi LNPRT,445104.7983649994
19,Kep. Bangka Belitung,PENGELUARAN,3020,Konsumsi Pemerintah,7337805.710076374
19,Kep. Bangka Belitung,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,17702211.227970254
19,Kep. Bangka Belitung,PENGELUARAN,3041,Perubahan Inventori,837184.3638787906
21,Kep. Riau,PENGELUARAN,3011,Konsumsi Rumah Tangga,82881133.04490733
21,Kep. Riau,PENGELUARAN,3012,Konsumsi LNPRT,497301.1364129999
21,Kep. Riau,PENGELUARAN,3020,Konsumsi Pemerintah,11290204.430365281
21,Kep. Riau,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,106243763.829101
21,Kep. Riau,PENGELUARAN,3041,Perubahan Inventori,2445168.0306934398
31,DKI Jakarta,PENGELUARAN,3011,Konsumsi Rumah Tangga,1240026255.0049944
31,DKI Jakarta,PENGELUARAN,3012,Konsumsi LNPRT,40506628.000361994
31,DKI Jakarta,PENGELUARAN,3020,Konsumsi Pemerintah,235007774.91569138
31,DKI Jakarta,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,853571014.3834271
31,DKI Jakarta,PENGELUARAN,3041,Perubahan Inventori,83605.41484207101
32,Jawa Barat,PENGELUARAN,3011,Konsumsi Rumah Tangga,1255214488.0290184
32,Jawa Barat,PENGELUARAN,3012,Konsumsi LNPRT,9582662.152821265
32,Jawa Barat,PENGELUARAN,3020,Konsumsi Pemerintah,97021720.89764586
32,Jawa Barat,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,467418610.23968565
32,Jawa Barat,PENGELUARAN,3041,Perubahan Inventori,10201443.750294989
33,Jawa Tengah,PENGELUARAN,3011,Konsumsi Rumah Tangga,665137184.4397154
33,Jawa Tengah,PENGELUARAN,3012,Konsumsi LNPRT,12258481.79722001
33,Jawa Tengah,PENGELUARAN,3020,Konsumsi Pemerintah,84207531.87314446
33,Jawa Tengah,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,346108818.4520677
33,Jawa Tengah,PENGELUARAN,3041,Perubahan Inventori,8591128.266989872
34,DI Yogyakarta,PENGELUARAN,3011,Konsumsi Rumah Tangga,86907257.56836426
34,DI Yogyakarta,PENGELUARAN,3012,Konsumsi LNPRT,3226863.1007737387
34,DI Yogyakarta,PENGELUARAN,3020,Konsumsi Pemerintah,16965057.70080888
34,DI Yogyakarta,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,37738904.4808247
34,DI Yogyakarta,PENGELUARAN,3041,Perubahan Inventori,-143017.94797589682
35,Jawa Timur,PENGELUARAN,3011,Konsumsi Rumah Tangga,1007529510.6508026
35,Jawa Timur,PENGELUARAN,3012,Konsumsi LNPRT,22102203.742752004
35,Jawa Timur,PENGELUARAN,3020,Konsumsi Pemerintah,101832094.21599123
35,Jawa Timur,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,522200012.5899615
35,Jawa Timur,PENGELUARAN,3041,Perubahan Inventori,31259987.878985353
36,Banten,PENGELUARAN,3011,Konsumsi Rumah Tangga,376506670.7560544
36,Banten,PENGELUARAN,3012,Konsumsi LNPRT,2387697.9425348192
36,Banten,PENGELUARAN,3020,Konsumsi Pemerintah,25049570.13678296
36,Banten,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,162113444.19015378
36,Banten,PENGELUARAN,3041,Perubahan Inventori,11647109.387633568
51,Bali,PENGELUARAN,3011,Konsumsi Rumah Tangga,105441153.71212277
51,Bali,PENGELUARAN,3012,Konsumsi LNPRT,2407213.4451810014
51,Bali,PENGELUARAN,3020,Konsumsi Pemerintah,19887252.174163055
51,Bali,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,69063352.92962939
51,Bali,PENGELUARAN,3041,Perubahan Inventori,1162800.123364239
52,Nusa Tenggara Barat,PENGELUARAN,3011,Konsumsi Rumah Tangga,72796134.00230473
52,Nusa Tenggara Barat,PENGELUARAN,3012,Konsumsi LNPRT,1633301.5230289989
52,Nusa Tenggara Barat,PENGELUARAN,3020,Konsumsi Pemerintah,17216930.182776757
52,Nusa Tenggara Barat,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,41626719.1660898
52,Nusa Tenggara Barat,PENGELUARAN,3041,Perubahan Inventori,839985.7196389688
53,Nusa Tenggara Timur,PENGELUARAN,3011,Konsumsi Rumah Tangga,66380931.119389586
53,Nusa Tenggara Timur,PENGELUARAN,3012,Konsumsi LNPRT,2481449.2682850035
53,Nusa Tenggara Timur,PENGELUARAN,3020,Konsumsi Pemerintah,21441579.632740475
53,Nusa Tenggara Timur,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,34380136.844117396
53,Nusa Tenggara Timur,PENGELUARAN,3041,Perubahan Inventori,522528.452980268
61,Kalimantan Barat,PENGELUARAN,3011,Konsumsi Rumah Tangga,90111311.77693698
61,Kalimantan Barat,PENGELUARAN,3012,Konsumsi LNPRT,1764863.2426140003
61,Kalimantan Barat,PENGELUARAN,3020,Konsumsi Pemerintah,20398929.583696567
61,Kalimantan Barat,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,65753481.40296651
61,Kalimantan Barat,PENGELUARAN,3041,Perubahan Inventori,139769.57771333226
62,Kalimantan Tengah,PENGELUARAN,3011,Konsumsi Rumah Tangga,59760343.16597021
62,Kalimantan Tengah,PENGELUARAN,3012,Konsumsi LNPRT,1511862.583052504
62,Kalimantan Tengah,PENGELUARAN,3020,Konsumsi Pemerintah,15730443.802744715
62,Kalimantan Tengah,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,48488161.44943839
62,Kalimantan Tengah,PENGELUARAN,3041,Perubahan Inventori,-857798.0953434588
63,Kalimantan Selatan,PENGELUARAN,3011,Konsumsi Rumah Tangga,79166283.93030877
63,Kalimantan Selatan,PENGELUARAN,3012,Konsumsi LNPRT,1457414.3684319986
63,Kalimantan Selatan,PENGELUARAN,3020,Konsumsi Pemerintah,19906161.700253315
63,Kalimantan Selatan,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,40724116.657183
63,Kalimantan Selatan,PENGELUARAN,3041,Perubahan Inventori,1300894.3505087749
64,Kalimantan Timur,PENGELUARAN,3011,Konsumsi Rumah Tangga,102257996.78737392
64,Kalimantan Timur,PENGELUARAN,3012,Konsumsi LNPRT,2406272.1788874944
64,Kalimantan Timur,PENGELUARAN,3020,Konsumsi Pemerintah,22470620.98654364
64,Kalimantan Timur,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,150009923.22474316
64,Kalimantan Timur,PENGELUARAN,3041,Perubahan Inventori,407452.40491128503
65,Kalimantan Utara,PENGELUARAN,3011,Konsumsi Rumah Tangga,18341857.617437396
65,Kalimantan Utara,PENGELUARAN,3012,Konsumsi LNPRT,548296.8015329994
65,Kalimantan Utara,PENGELUARAN,3020,Konsumsi Pemerintah,6489228.701482872
65,Kalimantan Utara,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,28473395.63154971
65,Kalimantan Utara,PENGELUARAN,3041,Perubahan Inventori,186792.75816275697
71,Sulawesi Utara,PENGELUARAN,3011,Konsumsi Rumah Tangga,55579540.13175886
71,Sulawesi Utara,PENGELUARAN,3012,Konsumsi LNPRT,2037751.0732327006
71,Sulawesi Utara,PENGELUARAN,3020,Konsumsi Pemerintah,14799051.889495473
71,Sulawesi Utara,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,38681703.7753454
71,Sulawesi Utara,PENGELUARAN,3041,Perubahan Inventori,371904.05064285593
72,Sulawesi Tengah,PENGELUARAN,3011,Konsumsi Rumah Tangga,53326575.837370604
72,Sulawesi Tengah,PENGELUARAN,3012,Konsumsi LNPRT,2044200.2302303
72,Sulawesi Tengah,PENGELUARAN,3020,Konsumsi Pemerintah,16395065.198006721
72,Sulawesi Tengah,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,55081429.118615694
72,Sulawesi Tengah,PENGELUARAN,3041,Perubahan Inventori,250629.10437985035
73,Sulawesi Selatan,PENGELUARAN,3011,Konsumsi Rumah Tangga,199898546.98167172
73,Sulawesi Selatan,PENGELUARAN,3012,Konsumsi LNPRT,4544823.543563002
73,Sulawesi Selatan,PENGELUARAN,3020,Konsumsi Pemerintah,37747453.16233403
73,Sulawesi Selatan,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,141475862.9758166
73,Sulawesi Selatan,PENGELUARAN,3041,Perubahan Inventori,598664.3274999624
74,Sulawesi Tenggara,PENGELUARAN,3011,Konsumsi Rumah Tangga,50903977.59341887
74,Sulawesi Tenggara,PENGELUARAN,3012,Konsumsi LNPRT,977502.6099379996
74,Sulawesi Tenggara,PENGELUARAN,3020,Konsumsi Pemerintah,14265289.863288864
74,Sulawesi Tenggara,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,40458527.12467213
74,Sulawesi Tenggara,PENGELUARAN,3041,Perubahan Inventori,191624.51506873022
75,Gorontalo,PENGELUARAN,3011,Konsumsi Rumah Tangga,20993101.388964072
75,Gorontalo,PENGELUARAN,3012,Konsumsi LNPRT,216672.4256879997
75,Gorontalo,PENGELUARAN,3020,Konsumsi Pemerintah,7271081.9456401635
75,Gorontalo,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,10506680.91402599
75,Gorontalo,PENGELUARAN,3041,Perubahan Inventori,672085.9110752683
76,Sulawesi Barat,PENGELUARAN,3011,Konsumsi Rumah Tangga,18175095.23908589
76,Sulawesi Barat,PENGELUARAN,3012,Konsumsi LNPRT,276796.3600380004
76,Sulawesi Barat,PENGELUARAN,3020,Konsumsi Pemerintah,6525872.557140179
76,Sulawesi Barat,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,11056915.689012457
76,Sulawesi Barat,PENGELUARAN,3041,Perubahan Inventori,-205567.25057340902
81,Maluku,PENGELUARAN,3011,Konsumsi Rumah Tangga,35734847.44335505
81,Maluku,PENGELUARAN,3012,Konsumsi LNPRT,777753.8443760003
81,Maluku,PENGELUARAN,3020,Konsumsi Pemerintah,12668784.34124329
81,Maluku,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,14340078.734947275
81,Maluku,PENGELUARAN,3041,Perubahan Inventori,-2887.7863355862482
82,Maluku Utara,PENGELUARAN,3011,Konsumsi Rumah Tangga,22410438.763329685
82,Maluku Utara,PENGELUARAN,3012,Konsumsi LNPRT,352335.82864200015
82,Maluku Utara,PENGELUARAN,3020,Konsumsi Pemerintah,8935587.425978445
82,Maluku Utara,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,11544216.086445583
82,Maluku Utara,PENGELUARAN,3041,Perubahan Inventori,-34184.839110325294
91,Papua Barat,PENGELUARAN,3011,Konsumsi Rumah Tangga,19585206.692053836
91,Papua Barat,PENGELUARAN,3012,Konsumsi LNPRT,642970.4832679995
91,Papua Barat,PENGELUARAN,3020,Konsumsi Pemerintah,14245670.910676368
91,Papua Barat,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,17271687.0666951
91,Papua Barat,PENGELUARAN,3041,Perubahan Inventori,-191266.25605508208
94,Papua,PENGELUARAN,3011,Konsumsi Rumah Tangga,73706458.03486031
94,Papua,PENGELUARAN,3012,Konsumsi LNPRT,3012455.2669810024
94,Papua,PENGELUARAN,3020,Konsumsi Pemerintah,37111738.64796366
94,Papua,PENGELUARAN,3030,Pembentukan Modal Tetap Bruto,53950587.30047751
94,Papua,PENGELUARAN,3041,Perubahan Inventori,-910310.0328452386
11,Aceh,PENGELUARAN,3071,Ekspor Luar Negeri,1444231.6856927157
12,Sumatera Utara,PENGELUARAN,3071,Ekspor Luar Negeri,106396137.69306135
13,Sumatera Barat,PENGELUARAN,3071,Ekspor Luar Negeri,20717367.130495246
14,Riau,PENGELUARAN,3071,Ekspor Luar Negeri,183385127.53287968
15,Jambi,PENGELUARAN,3071,Ekspor Luar Negeri,28149422.161391176
16,Sumatera Selatan,PENGELUARAN,3071,Ekspor Luar Negeri,29181225.19561948
17,Bengkulu,PENGELUARAN,3071,Ekspor Luar Negeri,2899098.7895486704
18,Lampung,PENGELUARAN,3071,Ekspor Luar Negeri,39011310.73478965
19,Kep. Bangka Belitung,PENGELUARAN,3071,Ekspor Luar Negeri,16589363.039230974
21,Kep. Riau,PENGELUARAN,3071,Ekspor Luar Negeri,157195525.9023808
31,DKI Jakarta,PENGELUARAN,3071,Ekspor Luar Negeri,335902561.6907639
32,Jawa Barat,PENGELUARAN,3071,Ekspor Luar Negeri,359284933.1467044
33,Jawa Tengah,PENGELUARAN,3071,Ekspor Luar Negeri,92099155.11340845
